31/01/2006	570	1	3.49	0.150684932	3.1	-0.143972603	#NAME?
01/02/2006	560.5	1.136111111	3.55	0.215068493	3.14	-0.151369863	#NAME?
02/02/2006	597.35	1.030833333	3.5	0.062054795	3.04	-0.240205479	#NAME?
03/02/2006	590	1.061111111	3.52	0.114794521	3.08	-0.205479452	#NAME?
06/02/2006	581	1.188888889	3.58	0.17260274	3.12	-0.18630137	#NAME?
07/02/2006	599.5	0.997222222	3.48	0.091917808	3.06	-0.218493151	#NAME?
08/02/2006	615	0.883333333	3.43	0.04109589	3.03	-0.237465753	#NAME?
10/02/2006	595.75	1.084722222	3.53	0.118219178	3.08	-0.205068493	#NAME?
13/02/2006	597.78	1.145666667	3.56	0.11539726	3.08	-0.202438356	#NAME?
14/02/2006	597.5	1.069444444	3.52	0.088767123	3.06	-0.219863014	#NAME?
15/02/2006	585.05	1.083333333	3.53	0.090273973	3.06	-0.201438356	#NAME?
16/02/2006	631.1	0.743888889	3.36	-0.008493151	2.98	-0.243972603	#NAME?
17/02/2006	642.5	0.497222222	3.24	-0.036986301	2.91	-0.247260274	#NAME?
20/02/2006	647	0.513333333	3.25	-0.054794521	2.86	-0.244109589	#NAME?
22/02/2006	699	0.177777778	3.09	-0.196712329	2.51	-0.334246575	#NAME?
23/02/2006	677	0.333333333	3.16	-0.115068493	2.71	-0.320547945	#NAME?
24/02/2006	684.75	0.251388889	3.12	-0.15	2.62	-0.335273973	#NAME?
27/02/2006	654	0.561111111	3.27	-0.054794521	2.86	-0.306849315	#NAME?
28/02/2006	659.5	0.391666667	3.19	-0.080821918	2.8	-0.341780822	#NAME?
01/03/2006	688.97	0.147944444	3.07	-0.158821918	2.6	-0.399273973	#NAME?
02/03/2006	652.5	0.513333333	3.25	-0.042465753	2.89	-0.341780822	#NAME?
03/03/2006	666.5	0.480555556	3.23	-0.069863014	2.82	-0.365068493	#NAME?
06/03/2006	662.5	0.597222222	3.29	0.020547945	3.01	-0.374657534	#NAME?
07/03/2006	662.5	0.616944444	3.3	0.004109589	3	-0.359589041	#NAME?
08/03/2006	650	0.65	3.32	0.040547945	3.03	-0.338356164	#NAME?
09/03/2006	654.9	0.561666667	3.27	0.044109589	3.03	-0.347054795	#NAME?
10/03/2006	665	0.577777778	3.28	-0.014520548	2.96	-0.376712329	#NAME?
13/03/2006	675.62	0.557666667	3.27	-0.037589041	2.91	-0.377561644	#NAME?
14/03/2006	678.7	0.462777778	3.23	-0.051506849	2.87	-0.382260274	#NAME?
16/03/2006	675.33	0.580944444	3.28	-0.076794521	2.81	-0.388123288	#NAME?
17/03/2006	682.47	0.591833333	3.29	-0.088958904	2.78	-0.42530137	#NAME?
20/03/2006	674.5	0.741666667	3.36	-0.072876712	2.82	-0.403287671	#NAME?
21/03/2006	682.5	0.708333333	3.34	-0.116438356	2.71	-0.434041096	#NAME?
22/03/2006	680	0.688888889	3.33	-0.082191781	2.79	-0.35739726	#NAME?
23/03/2006	752.5	0.263888889	3.13	-0.280821918	2.29	-0.461643836	#NAME?
24/03/2006	722.35	0.425833333	3.21	-0.226164384	2.43	-0.393767123	#NAME?
27/03/2006	706.6	0.521944444	3.25	-0.168767123	2.58	-0.380273973	#NAME?
28/03/2006	722.5	0.447222222	3.22	-0.217808219	2.45	-0.393835616	#NAME?
30/03/2006	712.5	0.980555556	3.48	-0.19890411	2.5	-0.368630137	#NAME?
31/03/2006	707.5	0.647222222	3.31	-0.163013699	2.59	-0.385684932	#NAME?
03/04/2006	710	0.516666667	3.25	-0.175342466	2.56	-0.369589041	#NAME?
04/04/2006	722.5	0.507777778	3.25	-0.335616438	2.16	-0.406164384	#NAME?
05/04/2006	721.72	0.464333333	3.23	-0.163616438	2.59	-0.399616438	#NAME?
07/04/2006	731.5	0.447777778	3.22	-0.223287671	2.44	-0.393835616	#NAME?
10/04/2006	720	0.611111111	3.3	-0.169863014	2.57	-0.349315068	#NAME?
13/04/2006	728	0.466666667	3.23	-0.18630137	2.53	-0.35890411	#NAME?
17/04/2006	737.5	0.413888889	3.2	-0.308219178	2.23	-0.332191781	#NAME?
18/04/2006	744.9	0.295	3.14	-0.265479452	2.33	-0.358630137	#NAME?
19/04/2006	757.53	0.202611111	3.1	-0.332958904	2.16	-0.352780822	#NAME?
20/04/2006	742.5	0.275	3.13	-0.324657534	2.18	-0.310958904	#NAME?
21/04/2006	755	0.321666667	3.16	-0.378082192	2.05	-0.335753425	#NAME?
24/04/2006	737.55	0.4125	3.2	-0.308630137	2.22	-0.295136986	#NAME?
25/04/2006	730	0.477777778	3.23	-0.340273973	2.14	-0.293150685	#NAME?
26/04/2006	713.53	0.585944444	3.28	-0.271315068	2.32	-0.26490411	#NAME?
27/04/2006	734.95	0.455833333	3.22	-0.323150685	2.19	-0.283493151	#NAME?
02/05/2006	725	0.502777778	3.24	-0.328767123	2.17	-0.27260274	#NAME?
03/05/2006	850	-0.111111111	2.9	-0.608219178	1.47	-0.410958904	#NAME?
04/05/2006	816.1	-0.239444444	2.78	-0.509863014	1.72	-0.402808219	#NAME?
05/05/2006	819.97	-0.299833333	2.73	-0.521287671	1.69	-0.389	#NAME?
